alpha,theta,lambda,shock_country,mean_CR,mean_M,share_high_M,share_assets_shock_country,network_density,spectral_radius,average_degree,clustering_coefficient,initial_defaults_ratio,initial_total_capital_loss,mean_CR_after_shock,L_mean,L_std,N_mean,cascade_depth_mean
0.006797864586993965,0.029989224809371384,0.24838815183003632,BE,0.06699103736977416,0.3390000104911889,0.009615384615384616,0.02288107687537083,0.02874346527259149,196561.6784057186,5.921153846153847,0.07167854438126905,0.0,1478.3338487602214,0.06690112650392042,1478.3338487602214,0.0,0.0,0.0
0.01802026393572732,0.03151555587171485,0.16024536877319834,IE,0.06699103736977416,0.3390000104911889,0.009615384615384616,0.01713276926736746,0.028117998506348017,116713.48221667844,5.792307692307693,0.05861102296243291,0.0,2304.5977736558693,0.06685540923643919,2304.5977736558693,4.547473508864641e-13,0.0,0.0
0.01206013149071588,0.02641657633672337,0.11008538087482518,PL,0.06699103736977416,0.3390000104911889,0.009615384615384616,0.007420625800850038,0.02889283047050038,87405.96209072796,5.951923076923077,0.07371136371785844,0.0,1569.330446213796,0.06684895832121686,1569.330446213796,2.2737367544323206e-13,0.0,0.0
0.017359520974136265,0.049132817727744936,0.12810687676574098,IE,0.06699103736977416,0.3390000104911889,0.009615384615384616,0.01713276926736746,0.028146004480955937,90958.6514091678,5.798076923076924,0.0730973941494366,0.0,2220.095861604373,0.06686038226762313,10486155.19582508,2732337.7092953213,98.0,5.5
0.01821552736186625,0.031587659779215176,0.21158125439743863,DK,0.06699103736977416,0.3390000104911889,0.009615384615384616,0.028253436830657223,0.028584764749813297,204427.6991776088,5.88846153846154,0.06542378552677788,0.0,3244.9696305819048,0.0668680866729308,3244.9696305819043,0.0,0.0,0.0
0.018490132743218025,0.04590588170173624,0.16347081140225228,LT,0.06699103736977416,0.3390000104911889,0.009615384615384616,0.0011556923993211276,0.02838872292755788,120533.4369387556,5.848076923076922,0.060433957875216826,0.009615384615384614,201.9428130061685,0.06684814992032916,16196665.533131996,4677987.675002925,98.1,6.3
0.007287594061125631,0.04712382538695291,0.24096204429255613,SI,0.06699103736977416,0.3390000104911889,0.009615384615384616,0.0014012983488257478,0.028258028379387602,191160.49549947385,5.821153846153846,0.05685002600944382,0.0,46.220040357530934,0.06697072052634855,20292780.12307125,4495374.656144916,98.1,5.7
0.007771314678799886,0.04473629779876859,0.21889085307642314,FI,0.06699103736977416,0.3390000104911889,0.009615384615384616,0.02462076900155218,0.028220687079910385,178020.998984053,5.813461538461539,0.05239820157955384,0.009615384615384614,1047.0569982983252,0.06696263032432447,19410508.286934316,4219458.000162599,97.4,6.0
0.0175107375529078,0.03546246096046916,0.07837072964796517,SI,0.06699103736977416,0.3390000104911889,0.009615384615384616,0.0014012983488257478,0.028295369678864823,56181.8130194557,5.828846153846153,0.06305776665903243,0.0,111.05818869671293,0.06694221976136382,12252138.306905067,2035387.7560579265,94.9,13.0
0.005974226160050784,0.0429858510025162,0.10656252925681636,AT,0.06699103736977416,0.3390000104911889,0.009615384615384616,0.013958053252671705,0.028743465272591483,80102.67295134794,5.921153846153847,0.06982044866244708,0.009615384615384614,520.0061801106622,0.06692712802236324,10055978.659249028,2485860.309093692,96.8,6.9
